,rand_layer,pearson,ssim,spearman,action
1499,5,0.2927075626580158,0.6729327836594976,0.34220368880170354,
1500,1,0.9843943148714945,0.9991640279493902,0.993169444952813,
1501,2,0.9212084402892713,0.9556335634608313,0.992912664460507,
1502,3,0.8288349294504873,0.9221626321713396,0.9005972603243965,
1503,4,0.5798960579175554,0.8990899911829422,0.6584048550524992,
1504,5,0.31608718293695515,0.6741906499741843,0.3029819602938793,
1505,1,0.9768316363179135,0.998850771810037,0.995753890806678,
1506,2,0.9143878989526499,0.9540714975884186,0.9913510367330951,
1507,3,0.827950981812683,0.9264334810193653,0.8987368833964059,
1508,4,0.5737580724001026,0.8892135348308071,0.6806333785348344,
1509,5,0.32641388231877216,0.6640175424705381,0.3050438175523516,
1510,1,0.9802151953190832,0.9990616681866461,0.9911055397682375,
1511,2,0.9252716251648786,0.9559470224320284,0.990464537113179,
1512,3,0.8414451102951948,0.9285024095197397,0.8923029262569749,
1513,4,0.6070037297274617,0.8990009933695075,0.6664038519066584,
1514,5,0.30570447059269606,0.6747887404793123,0.30085526632356674,
1515,1,0.9767786046525675,0.9987557910840399,0.9949374364522308,
1516,2,0.9063552585164663,0.9617335619661522,0.990948647803447,
1517,3,0.8259852497972737,0.9380811112508362,0.9037265081450485,
1518,4,0.5848160481711873,0.8939567571869277,0.6419500871710767,
1519,5,0.2567384329497412,0.6614856244689241,0.27982070796854897,
1520,1,0.9762391546350301,0.9984810883509848,0.9978304659408498,
1521,2,0.9052111274304672,0.9614739964306355,0.9896647245759393,
1522,3,0.8233398188904075,0.9313996632515344,0.8895214981809259,
1523,4,0.5906449065227721,0.8826531828325709,0.6553356890505517,
1524,5,0.29370877113550525,0.659086406180914,0.2838012985454819,
1525,1,0.9663055475807669,0.9985546398955423,0.9973486748350642,
1526,2,0.902971181558099,0.9601576161194005,0.9919761679718482,
1527,3,0.8395555268436812,0.9304195895346222,0.9166452199044229,
1528,4,0.6125189871500283,0.8697010776237167,0.6629983846761422,
1529,5,0.29177852214853434,0.658439376296189,0.2948528614707348,
1530,1,0.9823707845626679,0.9986711297022526,0.9970517425933316,
1531,2,0.9221374486200173,0.9651079344164409,0.9932484222047233,
1532,3,0.8658343711175733,0.9310305339285703,0.9149433569464969,
1533,4,0.6215119916614743,0.8806708349493511,0.6940659501535755,
1534,5,0.3221790375140756,0.6583970144842582,0.27834975872687306,
1535,1,0.9722675022496097,0.9986509047542281,0.9959102329156194,
1536,2,0.916835936125493,0.9607679730983378,0.9933937516721567,
1537,3,0.8337149667701613,0.9274027348144845,0.905773357298363,
1538,4,0.6158939669148136,0.8734324232641074,0.635568760546441,
1539,5,0.31832730869557174,0.6624389942730251,0.2718180172066346,
1540,1,0.9863213034167003,0.9996082310714586,0.9918994322033674,
1541,2,0.9073787902601401,0.9592710360834034,0.9928913597853299,
1542,3,0.8269972785711283,0.9199163230188295,0.887343248746071,
1543,4,0.579128367933976,0.8539164079850776,0.6691287832844196,
1544,5,0.3165604297589233,0.6676250522216873,0.26893852307817795,
1545,1,0.9841041891937412,0.9996102468954122,0.992411612685869,
1546,2,0.922138285268236,0.9601010109337559,0.9888641330942832,
1547,3,0.8385852104061315,0.9212213479229278,0.8886250684485175,
1548,4,0.5523532296132583,0.8968346422202251,0.655119616083067,
1549,5,0.2895576787674332,0.662386699782782,0.2741170457770882,
1550,1,0.9689662124353061,0.9987141226237404,0.9914674346638974,
1551,2,0.9187692091952475,0.9604540834627897,0.9919142553054758,
1552,3,0.8570296176257659,0.9269869736290045,0.893225818713173,
1553,4,0.5635063569142376,0.8490308644423685,0.6560462790836424,
1554,5,0.29555836732001134,0.6651159876833989,0.27765259780782514,
1555,1,0.9714907616773748,0.9986359265099289,0.9910723770238515,
1556,2,0.9171373847038641,0.9620365493708017,0.989966854977648,
1557,3,0.8417010487650302,0.9266569420295876,0.9038325423780607,
1558,4,0.5678960963219939,0.8972496230541165,0.6181733111559756,
1559,5,0.3014851816210413,0.670036691128117,0.2832074004853872,
1560,1,0.975461045850075,0.998650041779873,0.9868463719228111,
1561,2,0.9268510330977789,0.9583110891943694,0.9888308492992113,
1562,3,0.8414587515981822,0.9202215073890446,0.9004082917620624,
1563,4,0.5608788676235252,0.9006453281266378,0.6485231563351525,
1564,5,0.32432562183053126,0.6627829867576464,0.2933888589980181,
1565,1,0.9888620976260767,0.9997382202087649,0.9972072210073747,
1566,2,0.9127997022458421,0.9619240207022655,0.9883377199164404,
1567,3,0.8497035640743126,0.9228108130657688,0.9119682613618987,
1568,4,0.626577415820167,0.8507473062529919,0.6234964234006474,
1569,5,0.30931335967438134,0.6632180341115894,0.2998528442436335,
1570,1,0.9818418224968737,0.999473306829359,0.9967180459070445,
1571,2,0.9076017252818727,0.9593708671786252,0.9854075692085001,
1572,3,0.8301939385827197,0.9073130566181844,0.8985290385676804,
1573,4,0.6224960024203479,0.8560249746558696,0.6329915475465592,
1574,5,0.2909309711393851,0.6634435816866019,0.3026840004626646,
1575,1,0.9824525695311821,0.9990436232996399,0.9962778718863896,
1576,2,0.9090823848461508,0.9583384733635133,0.9917605543047027,
1577,3,0.8366113997368256,0.9065659268524756,0.9064606150080384,
1578,4,0.6080616009317918,0.8473222284881955,0.6688184503073158,
1579,5,0.3121170723865724,0.6724096081977787,0.29150767039921494,
1580,1,0.986096998377028,0.9995435882366577,0.9915124950831364,
1581,2,0.9070572795080992,0.9648747627667699,0.991000975369446,
1582,3,0.8073787827216209,0.9096245517151436,0.90729773151328,
1583,4,0.6056688104007535,0.8534341304248418,0.6587178381118065,
1584,5,0.29771277002317476,0.667803051482377,0.26862447601496026,
1585,1,0.9827880221417942,0.9992970571054618,0.9973627702720643,
1586,2,0.9125937753008259,0.9580768874972688,0.9899732782091845,
1587,3,0.848785803295339,0.91396379238661,0.8942142434934018,
1588,4,0.6336489518296321,0.8677085759547827,0.6669037192351228,
1589,5,0.28099965020661544,0.6655870533906555,0.2886967033623168,
1590,1,0.9810318197561521,0.9993522040160604,0.9975353602629776,
1591,2,0.9124656775829942,0.952261443763855,0.9865063657435729,
1592,3,0.856726539348525,0.9114864784266922,0.9058945646821607,
1593,4,0.6015838403105664,0.8495068691282934,0.6515064538313858,
1594,5,0.27410816019179846,0.6679118938527627,0.30311714619449837,
1595,1,0.9825260027803238,0.9994034163506024,0.9914447341744245,
1596,2,0.8944480373462704,0.9790390086457136,0.9869169677926838,
1597,3,0.8343639055478693,0.9379830684474249,0.881324609613625,
1598,4,0.5668626386100675,0.8309897184737297,0.6892720250290103,
1599,5,0.2567452144169077,0.6623269176474214,0.28605227393358285,
1600,1,0.9798245153813689,0.9995022513503028,0.9841128397259564,
1601,2,0.907674473334725,0.9650515158808218,0.9845218574028882,
1602,3,0.8285926762535172,0.9395445562766205,0.8758839919120965,
1603,4,0.5614389158583734,0.8547300128660119,0.6638005287693047,
1604,5,0.27085294798188997,0.6626505916312653,0.28159822930303646,
1605,1,0.9808471222522899,0.9995184609223134,0.992843602040541,
1606,2,0.9146877487840741,0.9629420549537836,0.989104200988549,
1607,3,0.8309930943178518,0.9416476767521825,0.8769308638879789,
1608,4,0.5907641443046818,0.8293828623382593,0.6493050508590947,
1609,5,0.2777836199309996,0.6643386868593841,0.250904577829008,
1610,1,0.982700581150336,0.9994785790453798,0.9930066974531616,
1611,2,0.923090241540989,0.9558183818101751,0.9884336019466893,
1612,3,0.8544822254191324,0.9022901588663047,0.9052112747602088,
1613,4,0.5848370065855564,0.8641176908682727,0.6727316356989319,
1614,5,0.2582469924681845,0.6640802656643833,0.2622112405386225,
1615,1,0.9876883982244258,0.9995472346347115,0.9945894676478602,
1616,2,0.9160938347790267,0.9566144919144592,0.9897268367086122,
1617,3,0.8554015885491054,0.8987899239932761,0.9034849000431856,
1618,4,0.586112130676109,0.8352304536811596,0.6749749151336565,
1619,5,0.27506328550801373,0.6609884128929244,0.28925942545841243,
1620,1,0.9901114279058294,0.9996748034066216,0.9968769199875619,
1621,2,0.9098461062218554,0.9548165377624936,0.9882875815491146,
1622,3,0.8378254077755742,0.9071260189238924,0.909133343830499,
1623,4,0.5729252246825083,0.8465902405544048,0.6690469163081049,
1624,5,0.27548110925678243,0.6689735518199297,0.29367897551504457,
1625,1,0.9898804827454655,0.9995728448543312,0.9947327860660802,
1626,2,0.9292141765424746,0.9829399604818315,0.98606430131863,
1627,3,0.8181587248741318,0.9456377740904435,0.902547908693537,
1628,4,0.5712571292567886,0.8289772568936631,0.6683044029849092,
1629,5,0.2030566319268567,0.6661231268344928,0.2922126624124738,
1630,1,0.9817092954631429,0.9995142611962747,0.9901773456651383,
1631,2,0.9200907557893929,0.9859654954287181,0.9890117906644799,
1632,3,0.8591320352187997,0.9202383423486167,0.9041328113612351,
1633,4,0.5521224076874784,0.847021913742474,0.6629780887672752,
1634,5,0.23424170260244465,0.6739825688662939,0.2949734959074868,
1635,1,0.9791470064673367,0.9987512180059891,0.9963549025315599,
1636,2,0.9314809169011375,0.9841129602154466,0.9932253697556095,
1637,3,0.8695562599456371,0.902929599815033,0.9104854550707385,
1638,4,0.5628468556975768,0.8635286602732616,0.6742653614357086,
1639,5,0.21554851410073456,0.6726667079936399,0.293164643046814,
1640,1,0.9792969070088469,0.997934809999118,0.996082200991441,
1641,2,0.9173855427382178,0.9852153448870067,0.9934459748343598,
1642,3,0.8425035573048489,0.9372681747556593,0.8945536908772984,
1643,4,0.5517527649908988,0.8855843434003293,0.6908880487637573,
1644,5,0.22940657785782614,0.661901044823667,0.2796473545865978,
1645,1,0.9791339400914798,0.9997006619537785,0.9968191139991113,
1646,2,0.9192048816696063,0.9846383917905658,0.9882550426949798,
1647,3,0.8274216508330425,0.9604940861391901,0.8837471288305011,
1648,4,0.5766830453852241,0.8987280869925559,0.6816925674790913,
1649,5,0.24172874701342972,0.6598294614457185,0.284971946083042,
1650,1,0.9890328086004687,0.9997659215189799,0.9980999193668443,
1651,2,0.9042827667738944,0.9704591244734733,0.9911093222753538,
1652,3,0.8175899456378121,0.9397832911438301,0.8871615133526912,
1653,4,0.5974171421974341,0.8963738398354745,0.700121612428168,
1654,5,0.2934348925438431,0.6642210412352723,0.29763942357343376,
1655,1,0.9858879919045919,0.9996880810333143,0.9960829218641143,
1656,2,0.9074715994563316,0.9678485288276275,0.9885594136975543,
1657,3,0.8229442954227528,0.9325370530188258,0.8881676987616536,
1658,4,0.5987065185858725,0.8952633840610595,0.6829900186439022,
1659,5,0.273157832492057,0.6645309779460457,0.31492846280370945,
1660,1,0.9890775385721394,0.9995991835001354,0.997388023372774,
1661,2,0.9168772719280113,0.9655784660521063,0.9894557183996927,
1662,3,0.8319217163189505,0.9073632820855351,0.8980934157211405,
1663,4,0.6173321926468465,0.8911568377008884,0.6972567761705609,
1664,5,0.31579528289084424,0.6693995533200584,0.3112250489392059,
1665,1,0.985333564369189,0.9994522381791541,0.9958480168755817,
1666,2,0.9070865366438852,0.9557715145392878,0.9861061961464987,
1667,3,0.8490450264893167,0.9149937453837023,0.9000678119381125,
1668,4,0.6047303099269605,0.8952432400465951,0.6908510031035101,
1669,5,0.2797223134266867,0.6735409744167702,0.3404260522276593,
1670,1,0.9923355436133452,0.9992532204909285,0.9963524781529008,
1671,2,0.9286745053167427,0.9861750714464328,0.9863453292659181,
1672,3,0.8445412849255863,0.924822475125851,0.8987740912983939,
1673,4,0.5746213142782294,0.8906673599835285,0.6728244133285008,
1674,5,0.23322490297128198,0.6647511354932323,0.30337991238086653,
1675,1,0.9923644451831491,0.9994796423607591,0.9947740455408463,
1676,2,0.9133034584723414,0.9588229129264342,0.98261814552581,
1677,3,0.8475634163262503,0.935552495487028,0.9056951652860721,
1678,4,0.5716086830630284,0.8931923404982216,0.643500547733093,
1679,5,0.2643919529936636,0.6778247120348239,0.3144237830263785,
1680,1,0.989510853887613,0.9997255449288187,0.9954015507960035,
1681,2,0.9103468205707902,0.9671598204589745,0.9830946651340028,
1682,3,0.8538808883234128,0.9066959699787259,0.915915623450544,
1683,4,0.5416535632296509,0.8887243943036184,0.6695232218103978,
1684,5,0.259324489177313,0.6892915536021776,0.29874187048627643,
1685,1,0.9932048552032378,0.999752307038264,0.994878410391651,
1686,2,0.9225973847014056,0.9818280042070031,0.9817937932598159,
1687,3,0.870850875223507,0.9342412013624288,0.8939223545790764,
1688,4,0.556806551825686,0.8855196795351983,0.6657847288829625,
1689,5,0.2556737956196548,0.6798457339567742,0.2811315712839712,
1690,1,0.9929508827889068,0.9998074902817249,0.9972585344799814,
1691,2,0.9345122435383317,0.9898027856902112,0.9857129275630248,
1692,3,0.8419833914911282,0.9571530893040533,0.8788371361345795,
1693,4,0.6208328129911149,0.9007250210237416,0.6631692017585189,
1694,5,0.2800711271902017,0.6708112164351663,0.2840766236677389,
1695,1,0.9909594685072276,0.9997590536475687,0.99828967725679,
1696,2,0.925469222073357,0.9630673879249905,0.9894499380240039,
1697,3,0.8142865950014371,0.9365698466678343,0.8968790890571374,
1698,4,0.5980248281822542,0.8928955754612208,0.6593712734994249,
1699,5,0.27565934986461693,0.6695390712699626,0.31473894435028177,
1700,1,0.9939628727669299,0.9998086323452268,0.9956953860862061,
1701,2,0.9352666502384687,0.9658341720965965,0.984517501440365,
1702,3,0.8356562977459918,0.9347774811748346,0.8874272400155652,
1703,4,0.5238909656822883,0.8865359714813579,0.6385284684415514,
1704,5,0.22859891201078608,0.6679051550636185,0.27005200878151886,
1705,1,0.9914499947990418,0.9998419927145777,0.9960683274110882,
1706,2,0.9286365309290863,0.9684807176547384,0.9871586741082515,
1707,3,0.8324966574112729,0.9372762787037797,0.9042960938701897,
1708,4,0.5504700973906315,0.8881544861631809,0.6476534258081155,
1709,5,0.27607266551365905,0.6692084685018223,0.29209518171814974,
1710,1,0.9908448914756715,0.9998540565012568,0.9969434567691337,
1711,2,0.9209550892830454,0.9707366323178717,0.9892448279103788,
1712,3,0.8287293584144455,0.9328692700829266,0.8957036903430903,
1713,4,0.5516659764540244,0.8888739802424752,0.6476801710625488,
1714,5,0.2644658117388621,0.6706202302325773,0.28980699241539554,
1715,1,0.9927839234766627,0.9998562945300079,0.9962208481363455,
1716,2,0.9166879106705375,0.9705240000541207,0.9876014327108834,
1717,3,0.8307395321302213,0.9296857919764651,0.890008833786987,
1718,4,0.5550277788352243,0.8902005968635219,0.6502393973835856,
1719,5,0.28797153822326876,0.6685397663537437,0.3040778392210874,
1720,1,0.9914003173938717,0.9998580085087878,0.9958114506041573,
1721,2,0.9099810669960723,0.9696409737288186,0.9895393565462527,
1722,3,0.8228837448584296,0.9304240694137018,0.8965751188231531,
1723,4,0.5553204110300021,0.8891554574276342,0.6584839022288829,
1724,5,0.2865322799196917,0.6688321164453549,0.3006536787896702,
1725,1,0.989725635378498,0.9998599531799851,0.9942294785734817,
1726,2,0.9219343308478953,0.9696703173820731,0.9873457345259157,
1727,3,0.834233278210283,0.9311942017606176,0.8961138137078202,
1728,4,0.5653548055166433,0.8889157392767136,0.6471649850044354,
1729,5,0.27604124810105524,0.6673019384006929,0.293243989782816,
1730,1,0.9891585356115924,0.9998529412401923,0.9984720356752713,
1731,2,0.9170462445569433,0.9698845840743184,0.9866487029112364,
1732,3,0.82607232962442,0.9289086467743481,0.8926238788161275,
1733,4,0.5516802467743213,0.8899444478373982,0.6513402210359654,
1734,5,0.27925939454945686,0.667900825219755,0.29540830591334705,
1735,1,0.992770338053083,0.999858410693242,0.9984660270165991,
1736,2,0.913556966697082,0.970428123137181,0.9885364977938039,
1737,3,0.8285957912097262,0.9282814602178527,0.8929734774735503,
1738,4,0.5640463754579605,0.8906387891224681,0.6572732904661844,
1739,5,0.2827451545048706,0.6691814592021769,0.3084946381657507,
1740,1,0.9934822766632141,0.9998607042092585,0.9940377139445569,
1741,2,0.9156101224701302,0.9701053350738945,0.9874363119447838,
1742,3,0.8277730812623263,0.9315035376399535,0.891421427622527,
1743,4,0.5665389855958292,0.8898404408819461,0.6569906294342277,
1744,5,0.2865270092239961,0.6685680836336804,0.2983285643999598,
1745,1,0.9872050774259562,0.9998617116069134,0.9930600297037993,
1746,2,0.920145919215529,0.9703111082229294,0.9863372419346298,
1747,3,0.8333896138541379,0.9320386342697907,0.8891827575977159,
1748,4,0.5580636734693853,0.8869851515085723,0.6424016335567414,
1749,5,0.2880662709621167,0.6682692543666312,0.30563279388001546,
1750,1,0.9875820560257549,0.9996782255950417,0.9942981255575573,
1751,2,0.9175499513472698,0.9719273537426869,0.9824331484330263,
1752,3,0.8393308050343302,0.9303497723101498,0.8927792434188339,
1753,4,0.5568410999501412,0.8918830124446192,0.6499422127986404,
1754,5,0.2736903301558585,0.6732355926006391,0.2663329460483171,
1755,1,0.9878434140003134,0.999621289683135,0.9953617547952829,
1756,2,0.9163314838396486,0.9735853048264378,0.9849474984520858,
1757,3,0.8439778573234656,0.9359704710878844,0.896139410261775,
1758,4,0.5850394519509243,0.8929187267840571,0.6603296709979409,
1759,5,0.288340584669067,0.6735487075309701,0.28583016041157583,
1760,1,0.9901267463722453,0.9996023253247279,0.9945021497143833,
1761,2,0.9108640907628354,0.9725562870233323,0.983947667078497,
1762,3,0.8478329634829753,0.934825190107445,0.9054210932826187,
1763,4,0.5771728753789129,0.8897248561271536,0.6488963272575399,
1764,5,0.2569330001901234,0.6828848882534818,0.2757096566187916,
1765,1,0.983434826329628,0.9996287540098878,0.992195855634368,
1766,2,0.9133215900125893,0.9737091017292943,0.9819249755228381,
1767,3,0.838029112733704,0.9279118033979941,0.9005167558192262,
1768,4,0.5717922112899252,0.8885362932204444,0.6363743524065473,
1769,5,0.2858872494414826,0.6788504364532897,0.2947256320940045,
1770,1,0.9891858092321919,0.9995760142277745,0.9955089441482748,
1771,2,0.9129865372701305,0.9742596589087013,0.986565461956671,
1772,3,0.8211195271257006,0.9292387807222017,0.896842386904097,
1773,4,0.5958716929905328,0.8906375079838698,0.6416145853005446,
1774,5,0.30281185439237657,0.6812601959842274,0.30427771121470804,
1775,1,0.9849348423423968,0.9995804793914169,0.9962633764904419,
1776,2,0.9138461524873116,0.9745715507989408,0.9878294387678227,
1777,3,0.8232204664021237,0.9281995245518336,0.9032736223416549,
1778,4,0.6022274831881613,0.8910229639517113,0.6419755147483326,
1779,5,0.30257851850051865,0.682088231721955,0.3129786109863822,
1780,1,0.9874820606310062,0.9996143192088028,0.9962319335065836,
1781,2,0.9100593433396363,0.9742486492820571,0.9884106426296614,
1782,3,0.8367868016119382,0.9331844684435641,0.9051496742721024,
1783,4,0.5872676334107798,0.8907373457182027,0.653383522755637,
1784,5,0.28216190271325836,0.6775328292253813,0.29523152740672276,
1785,1,0.9877545326810014,0.9996088371364558,0.9941648496668937,
1786,2,0.9111794808831561,0.9742344683944487,0.9850857066032306,
1787,3,0.8370352712976241,0.933139323698789,0.8934696694200934,
1788,4,0.5914362607233983,0.8902072770079154,0.6578164917731163,
1789,5,0.27915781284025987,0.6802133965791356,0.30534030945132956,
1790,1,0.9854213356569039,0.9996171283547599,0.9950441100067289,
1791,2,0.913205649349081,0.9738528528520519,0.9860469325611044,
1792,3,0.8197755843517578,0.9323258982278099,0.8915156190253253,
1793,4,0.5756826379980513,0.8917550880440478,0.6404466426643186,
1794,5,0.2870991471670845,0.6766559352416837,0.2925955465829837,
1795,1,0.9821463246537634,0.9996289504208209,0.9944049759194593,
1796,2,0.9090932665765614,0.9738902222311785,0.9851216107136869,
1797,3,0.8150275659153918,0.9349296753390361,0.8962306537431308,
1798,4,0.591404769543838,0.8921071838733193,0.646003000158841,
1799,5,0.28821043673202085,0.6790869189334919,0.3050773523672236,
1800,1,0.9856997371330103,0.9998151808669731,0.9984413955449697,
1801,2,0.9374805096646013,0.9718581681153426,0.9816333004324781,
1802,3,0.8047608955194868,0.9340081091482639,0.9002090347834361,
1803,4,0.5869508806282275,0.8346707035196747,0.6575089941864496,
1804,5,0.31916118487992684,0.679557678703335,0.29686549741317525,
1805,1,0.9875982911652268,0.9997895680269651,0.9930932282078321,
1806,2,0.9382712663824153,0.9727267009894371,0.9824295620760094,
1807,3,0.8137084372838638,0.921091730289083,0.8962279323111875,
1808,4,0.5605779731360396,0.855817329831942,0.6457907568825493,
1809,5,0.2979603069058349,0.6806554747961755,0.31564943965657666,
1810,1,0.9861385392523556,0.9997266717410824,0.9964056616070857,
1811,2,0.9345436998220908,0.9724940205874434,0.9849362525875265,
1812,3,0.8020422207466887,0.9232364798528822,0.8922292520546642,
1813,4,0.5453241343130787,0.8456429940201629,0.6487831001435116,
1814,5,0.308142886762391,0.6796116703622402,0.3235472059126682,
1815,1,0.9871022950244326,0.9997051543085543,0.9962257551682906,
1816,2,0.9314581364008163,0.9730083715331062,0.9855420147085598,
1817,3,0.8176886744461435,0.9205862904047059,0.8930436126368745,
1818,4,0.5514762654825789,0.8764756553090699,0.6392021748220523,
1819,5,0.3551589730540769,0.6798942284464642,0.3207807836143687,
1820,1,0.988481431608045,0.9997403533659299,0.9972214615504421,
1821,2,0.9388460143947692,0.9738272206195073,0.9881036879646669,
1822,3,0.8172572457032026,0.9207194020906748,0.9007489909054269,
1823,4,0.5676911787088774,0.8722172882957441,0.6524441396586932,
1824,5,0.35474050480656344,0.6804484031358254,0.3131711098883347,
1825,1,0.9870192704350453,0.9997264602371683,0.9949530261907115,
1826,2,0.9301002484660574,0.9741194642142919,0.9841173177695627,
1827,3,0.8103523856065812,0.9199708568038086,0.8945464665219878,
1828,4,0.5479974909126113,0.8739902503979889,0.6473620832415897,
1829,5,0.325679848973197,0.6789364202060248,0.3184042078879195,
1830,1,0.983180452955669,0.999708334519332,0.9962263409497949,
1831,2,0.9324449652202503,0.9737316488603666,0.9849820752105923,
1832,3,0.7919240164216902,0.9193958645819376,0.895910957792106,
1833,4,0.5514279433816964,0.8274051424748778,0.6431113814174727,
1834,5,0.32491228922908816,0.6812055983493434,0.3276679396273038,
1835,1,0.9841216464046185,0.999702585813613,0.9958189182803342,
1836,2,0.9339391914923415,0.9735702955559227,0.9861040147837257,
1837,3,0.8135939000331626,0.9213458041767981,0.8911375873002251,
1838,4,0.5484960544172718,0.8742142100097662,0.6446327135690094,
1839,5,0.34433392331917356,0.6847851174049694,0.3260804975812242,
1840,1,0.9873002357169395,0.9997350181995804,0.9972498065618498,
1841,2,0.9265907957543783,0.9735569678557353,0.9877943247773444,
1842,3,0.8115291168255503,0.9199826340829447,0.9042192559592401,
1843,4,0.5687262602065608,0.8659653451163866,0.6465180737948154,
1844,5,0.34601315419356693,0.6801484003083051,0.30852145391163494,
1845,1,0.9836048651910251,0.9997199726045756,0.9949746295139945,
1846,2,0.9307530936127503,0.9735391782958708,0.9839167375423606,
1847,3,0.8027894965973901,0.9181928188402237,0.895418386306838,
1848,4,0.5140868669471139,0.8358180774688405,0.6470048515800437,
1849,5,0.3383297043657878,0.6796068441242512,0.32335477851634176,
1850,1,0.9850356395648996,0.9996927336339068,0.9965384447013803,
1851,2,0.9312872883107934,0.9733290323957733,0.9859367183688742,
1852,3,0.7989489143550126,0.9206060760131223,0.8877538511186203,
1853,4,0.5460296404365863,0.8703046251197295,0.6484194156285651,
1854,5,0.3357542397592835,0.6834955390567901,0.3201827420584302,
1855,1,0.9826241352160665,0.9997096523388167,0.9962844881854019,
1856,2,0.927826715574475,0.9735405852768022,0.9857510993716073,
1857,3,0.800742516535181,0.9204177148228855,0.8956090239693336,
1858,4,0.5373036832937368,0.8728718201225996,0.6485717750359223,
1859,5,0.34335884253741367,0.6806104198463198,0.3208270890925683,
1860,1,0.9842547548107298,0.9997192547618284,0.9972134136414819,
1861,2,0.9302228677450924,0.9735211650532214,0.9879671097330458,
1862,3,0.8110060993778723,0.9204618313589442,0.8990929501142597,
1863,4,0.5533039460648288,0.8280191919572145,0.6400696338007601,
1864,5,0.34593986642492336,0.6802245014502325,0.31084969204166973,
1865,1,0.9875529843124475,0.9997364546239169,0.9947340244949984,
1866,2,0.9299161120424608,0.974053756717995,0.9847282964180708,
1867,3,0.8114332624425973,0.9199361751400874,0.8949481564251263,
1868,4,0.5533600705321967,0.8761899781128415,0.6508386587864585,
1869,5,0.3377474197706998,0.68149480957031,0.3174948431295231,
1870,1,0.985070857965646,0.9996917664229338,0.9964631047094702,
1871,2,0.9290500118664442,0.9733285290904344,0.9858976247772115,
1872,3,0.7932345345307974,0.9203581439769357,0.892706491947276,
1873,4,0.5435736252357778,0.8704387622248282,0.6548955354649368,
1874,5,0.3300217763717421,0.6813623007780566,0.3277391493496813,
1875,1,0.9843960022640895,0.9996824704399316,0.995754833686095,
1876,2,0.9290932166464435,0.9727228965240032,0.9859441441836848,
1877,3,0.796653971748075,0.9196079673044056,0.8940219007189751,
1878,4,0.5213072342968033,0.8290526108229842,0.6418551522194181,
1879,5,0.34892731544132083,0.6840400255848682,0.3269088747378677,
1880,1,0.9872918808432769,0.9997273401544274,0.9972683813404187,
1881,2,0.930675922885027,0.9735315734369684,0.9880364376813594,
1882,3,0.8142307815843748,0.9206573324104086,0.9031094133101971,
1883,4,0.5629507781612102,0.8726957334612251,0.6487160806455623,
1884,5,0.3535584640654164,0.703299237007602,0.31507703184449654,
1885,1,0.9847629636960866,0.999735762714342,0.9952503852372102,
1886,2,0.921021639371926,0.9740629554887863,0.984543514550628,
1887,3,0.8124066965131416,0.9189396399756689,0.8959853149980915,
1888,4,0.5442652020139727,0.8753158345092068,0.6487419451605293,
1889,5,0.34037904342155395,0.6795579751035274,0.3183273919314945,
1890,1,0.9875853489239949,0.9997077303971255,0.9963666123525792,
1891,2,0.9304349315867741,0.973586383884388,0.9853088510111897,
1892,3,0.7979513176602191,0.9191017037739242,0.8976565293585015,
1893,4,0.5500017824942293,0.8312296629334519,0.6391773667861033,
1894,5,0.333082568071018,0.6816733192391579,0.32052602047391615,
1895,1,0.9810580365193349,0.9997229733360773,0.9963470548460437,
1896,2,0.9206870202330559,0.9734297915434239,0.9860589760992327,
1897,3,0.8070901341769676,0.9208083541675136,0.8964617745730461,
1898,4,0.5440612497312156,0.8739104337669164,0.6474515213463423,
1899,5,0.3365809278125277,0.6808280172410631,0.3205556814182167,
1900,1,0.988481431608045,0.9997403533659299,0.9972214615504421,
1901,2,0.9388460143947692,0.9738272206195073,0.9881036879646669,
1902,3,0.8172572457032026,0.9207194020906748,0.9007489909054269,
1903,4,0.5676911787088774,0.8722172882957441,0.6524441396586932,
1904,5,0.35474050480656344,0.6804484031358254,0.3131711098883347,
1905,1,0.9870192704350453,0.9997264602371683,0.9949530261907115,
1906,2,0.9301002484660574,0.9741194642142919,0.9841173177695627,
1907,3,0.8103523856065812,0.9199708568038086,0.8945464665219878,
1908,4,0.5479974909126113,0.8739902503979889,0.6473620832415897,
1909,5,0.325679848973197,0.6789364202060248,0.3184042078879195,
1910,1,0.983180452955669,0.999708334519332,0.9962263409497949,
1911,2,0.9324449652202503,0.9737316488603666,0.9849820752105923,
1912,3,0.7919240164216902,0.9193958645819376,0.895910957792106,
1913,4,0.5514279433816964,0.8274051424748778,0.6431113814174727,
1914,5,0.32491228922908816,0.6812055983493434,0.3276679396273038,
1915,1,0.9841216464046185,0.999702585813613,0.9958189182803342,
1916,2,0.9339391914923415,0.9735702955559227,0.9861040147837257,
1917,3,0.8135939000331626,0.9213458041767981,0.8911375873002251,
1918,4,0.5484960544172718,0.8742142100097662,0.6446327135690094,
1919,5,0.34433392331917356,0.6847851174049694,0.3260804975812242,
1920,1,0.9873002357169395,0.9997350181995804,0.9972498065618498,
1921,2,0.9265907957543783,0.9735569678557353,0.9877943247773444,
1922,3,0.8115291168255503,0.9199826340829447,0.9042192559592401,
1923,4,0.5687262602065608,0.8659653451163866,0.6465180737948154,
1924,5,0.34601315419356693,0.6801484003083051,0.30852145391163494,
1925,1,0.9836048651910251,0.9997199726045756,0.9949746295139945,
