,state,q_values,importance
1143,681,"[ 0.05839457 -0.12103139 -0.2296428  -0.02511528  0.10195071 -0.03318323
  0.11437638 -0.02140809 -0.08444238]",0.01242567
1144,682,"[ 0.04427784 -0.11623703 -0.23477277 -0.02384663  0.09199105 -0.03989771
  0.12568615 -0.05072955 -0.08431452]",0.03369509999999999
1145,683,"[ 0.0555448  -0.1219025  -0.23513843 -0.01928177  0.09767375 -0.0444299
  0.12405298 -0.03899022 -0.0915461 ]",0.02637922999999999
1146,684,"[ 0.06451744 -0.12046986 -0.23153183 -0.02694145  0.10523057 -0.03617923
  0.11311568 -0.01321491 -0.09024003]",0.00788511
1147,685,"[ 0.05890304 -0.11844479 -0.2310425  -0.02214611  0.09967073 -0.03520621
  0.11213373 -0.0213434  -0.08722724]",0.012463000000000002
1148,686,"[ 0.05258216 -0.12094326 -0.23737085 -0.01955691  0.097744   -0.04963252
  0.12945935 -0.04727386 -0.08978836]",0.03171535
1149,687,"[ 0.05860166 -0.12217277 -0.23602751 -0.01998518  0.10115069 -0.04763715
  0.12491869 -0.03554679 -0.09161967]",0.023767999999999997
1150,688,"[ 0.05946119 -0.12033065 -0.2342636  -0.02675669  0.10097342 -0.03958434
  0.11952259 -0.02671606 -0.09359817]",0.018549170000000004
1151,689,"[ 0.04532045 -0.11409831 -0.23051876 -0.02741927  0.09014363 -0.02748463
  0.11481633 -0.03764201 -0.08418943]",0.024672699999999992
1152,69,"[ 1.1270313  -2.326039   -2.1763918  -1.8552587  -0.15514839  1.4809004
  0.1517358  -0.8243878  -1.7943658 ]",0.3538690999999998
1153,690,"[ 0.04792829 -0.11987416 -0.23760438 -0.02156775  0.09399179 -0.04721986
  0.13092232 -0.05386833 -0.09047387]",0.03693053
1154,691,"[ 0.05928798 -0.12313268 -0.23401648 -0.02288154  0.10268946 -0.04322349
  0.12230725 -0.03059079 -0.08995604]",0.01961779000000001
1155,692,"[ 0.05617458 -0.11569042 -0.2318337  -0.0271726   0.09677806 -0.03195517
  0.11200617 -0.02307775 -0.09033851]",0.015228110000000003
1156,693,"[ 0.06175464 -0.1201654  -0.2309109  -0.02049373  0.10169172 -0.03679435
  0.11235422 -0.01853787 -0.08765931]",0.010662500000000005
1157,694,"[ 0.05830912 -0.12488817 -0.23759252 -0.0203087   0.10365796 -0.05291829
  0.13132502 -0.04157819 -0.09106256]",0.027667059999999993
1158,695,"[ 0.05404021 -0.12083184 -0.23503962 -0.01827109  0.09784406 -0.04555945
  0.12500165 -0.04090661 -0.0877694 ]",0.027157589999999995
1159,696,"[ 0.05367457 -0.11653104 -0.23359953 -0.02733304  0.09520457 -0.03483906
  0.11758698 -0.03148875 -0.09225344]",0.02238240999999999
1160,697,"[ 0.05839457 -0.12103139 -0.2296428  -0.02511528  0.10195071 -0.03318323
  0.11437638 -0.02140809 -0.08444238]",0.01242567
1161,698,"[ 0.04427784 -0.11623703 -0.23477277 -0.02384663  0.09199105 -0.03989771
  0.12568615 -0.05072955 -0.08431452]",0.03369509999999999
1162,699,"[ 0.0555448  -0.1219025  -0.23513843 -0.01928177  0.09767375 -0.0444299
  0.12405298 -0.03899022 -0.0915461 ]",0.02637922999999999
1163,7,"[ 0.05063402  0.07429648 -0.5627668   0.03578953  0.04674175  0.09429525
 -0.01412117  0.06256748  0.05239677]",0.01999877
1164,70,"[ 1.4408216  -2.6081054  -2.4235153  -2.0316887  -0.21066195  1.6749519
  0.02329527 -1.023072   -2.010511  ]",0.2341302999999999
1165,700,"[ 0.06451744 -0.12046986 -0.23153183 -0.02694145  0.10523057 -0.03617923
  0.11311568 -0.01321491 -0.09024003]",0.00788511
1166,701,"[ 0.05890304 -0.11844479 -0.2310425  -0.02214611  0.09967073 -0.03520621
  0.11213373 -0.0213434  -0.08722724]",0.012463000000000002
1167,702,"[ 0.05258216 -0.12094326 -0.23737085 -0.01955691  0.097744   -0.04963252
  0.12945935 -0.04727386 -0.08978836]",0.03171535
1168,703,"[ 0.44904307 -0.8924189  -0.8263613  -0.3123222   0.38908976 -0.24375696
  0.35603797 -0.4266953  -0.870407  ]",0.05995330999999998
1169,704,"[ 0.4759641  -0.86036307 -0.79817307 -0.36907572  0.52590173 -0.33891022
  0.35140446 -0.30573806 -0.9288529 ]",0.049937629999999955
1170,705,"[ 0.47499517 -0.44379887 -0.63131106 -0.07242353  0.40790033 -0.8076803
  0.7263077  -0.3763516  -0.692829  ]",0.25131253
1171,706,"[ 0.4506183  -0.37794957 -0.6493431  -0.05352882  0.26648343 -0.6673975
  0.6363242  -0.38530666 -0.70890176]",0.18570589999999998
1172,707,"[ 0.5927957  -0.61075    -0.7053331   0.00146247  0.37817797 -0.66674757
  0.54306513 -0.55683506 -0.77193034]",0.04973057000000003
1173,708,"[ 0.7056742  -1.0490903  -0.78761214 -0.22528985  0.7234952  -0.47993052
 -0.03067174 -0.73689044 -0.82456994]",0.017820999999999976
1174,709,"[ 0.6903097  -1.2825279  -0.8860543  -0.43941516  0.67124206 -0.5044176
 -0.17795749 -0.62241167 -1.0913569 ]",0.019067640000000052
1175,71,"[ 1.2945063  -2.4390063  -2.221721   -1.8317757  -0.12450708  1.5568707
  0.14182073 -0.81740725 -1.8502988 ]",0.26236439999999983
1176,710,"[ 0.6175201  -1.2561969  -0.9436547  -0.4585987   0.5731724  -0.47123206
  0.01063219 -0.58290535 -1.1689752 ]",0.04434769999999999
1177,711,"[ 0.3880131  -1.0942601  -0.87275195 -0.32034022  0.5007595  -0.42421782
  0.15518309 -0.49587017 -1.0924044 ]",0.11274640000000002
1178,712,"[ 0.41094258 -1.210191   -0.9377085  -0.24035382  0.5984257  -0.63766706
  0.244953   -0.47307813 -1.1291624 ]",0.18748311999999995
1179,713,"[ 0.24131203 -1.0783877  -1.0356576  -0.6343261   0.52131    -0.33003116
  0.03389739 -0.21794489 -1.1322203 ]",0.27999797000000004
1180,714,"[ 0.31897956 -1.0776361  -1.051498   -0.90274775  0.66301626  0.04918966
 -0.29749542 -0.19407295 -1.0656763 ]",0.34403670000000003
1181,715,"[ 0.3365423  -1.0328411  -0.8792849  -0.7463028   0.65443915  0.13832408
 -0.34874976 -0.12676713 -0.8496679 ]",0.31789684999999995
1182,716,"[ 0.4627508  -1.2215074  -1.0138984  -0.83073926  0.666345    0.2519387
 -0.4054701  -0.1040293  -0.96367073]",0.20359419999999995
1183,717,"[ 0.46490142 -0.9274638  -0.88487387 -0.595658    0.32731053  0.3088226
 -0.03107217  0.217153   -0.76602817]",0.13759089000000002
1184,718,"[ 0.5144525  -1.0169809  -0.9880028  -0.7462296   0.256893    0.30731705
 -0.02161002  0.19090866 -0.96709454]",0.20713545
1185,719,"[ 0.38605112 -1.0777438  -1.107861   -0.8979978   0.26839775  0.35400707
 -0.06457663  0.31914282 -1.1596131 ]",0.032044050000000046
1186,72,"[ 1.4330333  -2.5045652  -2.3674195  -1.9448955  -0.16277799  1.6620746
  0.08643096 -0.940719   -1.9572524 ]",0.2290413
1187,720,"[ 0.28134117 -0.84015745 -0.9008507  -0.80258703  0.3746577   0.36666098
 -0.18047526  0.35621452 -0.9072583 ]",0.007996719999999957
1188,721,"[ 0.13308285 -0.42519522 -0.54472876 -0.54067874  0.16626269  0.18734984
 -0.01898345  0.2635396  -0.5661124 ]",0.07618976
1189,722,"[ 0.10104728 -0.27423668 -0.4224255  -0.40147808  0.23423414  0.04964975
  0.04888821  0.16849339 -0.43203264]",0.06574075000000001
1190,723,"[ 0.14189483 -0.2712975  -0.39236468 -0.2955335   0.3000271  -0.09700662
  0.14315851  0.14896551 -0.4472408 ]",0.15106159
1191,724,"[ 0.29427466 -0.2946215  -0.31851006 -0.2948161   0.40770257 -0.07945339
 -0.12073663  0.30809295 -0.3906033 ]",0.09960962000000001
1192,725,"[ 0.3192722  -0.45137098 -0.38214552 -0.34186634  0.6149746  -0.10211353
 -0.13344173  0.43540743 -0.46756425]",0.17956717000000005
1193,726,"[ 0.22977802 -0.2818684  -0.22811934  0.05599619  0.48135382 -0.22099023
 -0.08445581  0.16111779 -0.1818335 ]",0.2515758
1194,727,"[ 0.33073378 -0.35728967 -0.28877473  0.08645426  0.5691311  -0.28463697
 -0.02885534  0.11731481 -0.29907715]",0.23839732000000002
1195,728,"[ 0.19515009 -0.3514291  -0.32472515  0.144245    0.40212014 -0.22670592
  0.01786567  0.01084665 -0.20402548]",0.20697005000000002
1196,729,"[ 0.15792152 -0.29986522 -0.3497529   0.22778162  0.2704332  -0.3534159
  0.17483567 -0.0398984  -0.18881728]",0.042651579999999994
1197,73,"[ 1.3635883  -2.4971392  -2.2996123  -1.8708429  -0.1718089   1.663271
  0.02622723 -0.8916633  -1.8967947 ]",0.29968269999999997
1198,730,"[ 0.1824355  -0.3146181  -0.29747066  0.1265114   0.26360977 -0.25193143
  0.13036546 -0.10110018 -0.26227766]",0.08117427000000002
1199,731,"[ 0.16979772 -0.21562654 -0.33808506 -0.07745352  0.1776977  -0.25586534
  0.26070514 -0.00281669 -0.3355791 ]",0.08300744000000002
1200,732,"[ 0.1916448  -0.37495708 -0.49314296 -0.14469588  0.18964396 -0.26231062
  0.23626955 -0.12629184 -0.42101133]",0.04462474999999999
1201,733,"[ 0.11490593 -0.30150497 -0.42081472 -0.10549943  0.17271155 -0.20557897
  0.23433042 -0.28373337 -0.40585923]",0.06161887000000002
1202,734,"[ 0.19224344 -0.39980116 -0.6085293  -0.37497154  0.24352351 -0.29627246
  0.25100255 -0.2789749  -0.58606195]",0.007479039999999992
1203,735,"[ 0.25741333 -0.5763621  -0.65559655 -0.33177933  0.26321426 -0.27729517
  0.34292927 -0.2795607  -0.7433202 ]",0.07971501000000003
1204,736,"[ 0.29437485 -0.52471507 -0.68994987 -0.3753732  -0.03811859 -0.24410929
  0.54423106 -0.36423984 -0.8419428 ]",0.24985620999999997
1205,737,"[ 0.30472946 -0.46653354 -0.691953   -0.27807117 -0.16912769 -0.39462316
  0.57743937 -0.4544389  -0.7682922 ]",0.27270991
1206,738,"[ 0.2883738  -0.36494035 -0.6065012  -0.19921316 -0.26132518 -0.4703229
  0.6511843  -0.4096923  -0.7550417 ]",0.36281050000000004
1207,739,"[ 0.36258554 -0.47840583 -0.79972965 -0.35217896 -0.17338438 -0.45795196
  0.70632565 -0.53543454 -0.9934666 ]",0.34374011000000004
1208,74,"[ 1.4919187  -2.4876175  -2.3789961  -1.8877933  -0.20783927  1.6781137
 -0.08963351 -1.0281229  -1.8616021 ]",0.1861949999999999
1209,740,"[ 0.3513234  -0.35821772 -0.7753906  -0.24884206 -0.28974587 -0.5862649
  0.83396536 -0.60854626 -0.95663404]",0.48264196
1210,741,"[ 0.31171164 -0.3451568  -0.8416515  -0.12842438 -0.50033486 -0.7224713
  1.025703   -0.5829033  -0.9641721 ]",0.7139913600000001
1211,742,"[ 0.18257758 -0.38985193 -0.86558056 -0.23522118 -0.3483192  -0.50849074
  0.95171547 -0.5996083  -0.99522305]",0.76913789
1212,743,"[ 0.28440252 -0.36293563 -0.8435947  -0.15994272 -0.38603756 -0.68635345
  1.0238018  -0.52700293 -0.98798156]",0.73939928
1213,744,"[ 0.3043939  -0.39143947 -0.83835435 -0.14574505 -0.42879465 -0.71352434
  1.0514752  -0.4825059  -1.0432059 ]",0.7470813000000001
1214,745,"[ 0.61501276 -0.601551   -0.917714    0.00390746 -0.5185811  -0.90326935
  0.9621928  -0.37898833 -1.1004871 ]",0.3471800399999999
1215,746,"[ 0.60064644 -0.5203836  -0.97138953  0.13649493 -0.6384499  -0.828426
  1.147107   -0.43849993 -1.1094925 ]",0.5464605600000001
1216,747,"[ 0.3392063  -0.37357926 -0.8212192   0.00206953 -0.42186847 -0.53394914
  0.9348329  -0.46998152 -0.9041487 ]",0.5956265999999999
1217,748,"[ 0.36608356 -0.44806218 -0.8320447   0.03847501 -0.327181   -0.5730308
  0.8507203  -0.419967   -0.87285054]",0.48463674
1218,749,"[ 0.5284956  -0.7226897  -1.268883   -0.12691948 -0.61321855 -0.596929
  1.0208768  -0.03718289 -1.247265  ]",0.49238119999999996
1219,75,"[ 1.5612093  -2.4726264  -2.4423203  -1.9398942  -0.2686101   1.7256049
 -0.22852951 -1.1174953  -1.8093003 ]",0.16439559999999998
1220,750,"[ 0.34791508 -0.6191134  -0.8977682   0.12678486 -0.3446339  -0.55996233
  0.7795554  -0.0461749  -0.9034953 ]",0.43164032
1221,751,"[ 0.18893898 -0.6335965  -0.64611596  0.11285397  0.01736386 -0.4693271
  0.4979362  -0.00675952 -0.63740766]",0.30899721999999996
1222,752,"[ 0.30200735 -0.66337806 -0.6241311   0.13402644 -0.08184811 -0.5067568
  0.4458445   0.15275502 -0.58352613]",0.14383714999999997
1223,753,"[ 0.24426454 -0.64737743 -0.61762583 -0.04822452  0.02991046 -0.33295465
  0.26172012 -0.08657381 -0.66119844]",0.01745558
1224,754,"[ 0.19009471 -0.5400523  -0.4846021  -0.15204903  0.02955054 -0.15398131
  0.11333801 -0.14606059 -0.59167236]",0.0767567
1225,755,"[ 0.09092659 -0.27828392 -0.27236044  0.11388481 -0.05939855 -0.28405958
  0.27080816 -0.29856956 -0.3710284 ]",0.15692335000000002
1226,756,"[-0.00228271 -0.35200113 -0.37880576  0.04532421 -0.08147233 -0.26216996
  0.32584295 -0.34375307 -0.4414504 ]",0.28051874000000004
1227,757,"[ 0.0659932  -0.315243   -0.46292943 -0.00971743 -0.10453146 -0.31153595
  0.31260806 -0.55973935 -0.3936513 ]",0.24661486000000002
1228,758,"[-0.02171008 -0.28022212 -0.278515   -0.00058547  0.03321091 -0.21020095
  0.05928769 -0.34701136 -0.30872023]",0.026076779999999994
1229,759,"[-0.0926588  -0.30230883 -0.3153913  -0.02270237 -0.00465439 -0.14229162
  0.10245745 -0.32909808 -0.31088257]",0.10711184
1230,76,"[ 1.6180059  -2.5581744  -2.5137932  -2.0068889  -0.33853522  1.7728676
 -0.2122733  -1.2081763  -1.8822945 ]",0.1548617000000001
1231,760,"[-0.0581896  -0.25314584 -0.4635107  -0.01604749 -0.13425617 -0.308944
  0.44583857 -0.5462685  -0.36624086]",0.46188606
1232,761,"[-0.00496241 -0.14270513 -0.5300217   0.13247335 -0.48491699 -0.43155384
  0.7513895  -0.70493525 -0.27423695]",0.61891615
1233,762,"[-0.08793537 -0.32683527 -0.53433007  0.10153759 -0.29863757 -0.33655113
  0.5689036  -0.5864671  -0.34497476]",0.46736600999999994
1234,763,"[-0.19190107 -0.31648463 -0.5909187   0.07527855 -0.56482536 -0.21030398
  0.5616738  -0.5848272  -0.35020834]",0.48639525
1235,764,"[-0.13640885 -0.26091087 -0.55479616  0.02541095 -0.55164266 -0.09863798
  0.43229756 -0.5475549  -0.31955665]",0.40688661000000004
1236,765,"[-0.0712794  -0.24837142 -0.652745    0.096937   -0.5652452  -0.13770212
  0.5540099  -0.6010987  -0.4259016 ]",0.45707290000000006
1237,766,"[-0.00898515 -0.22956139 -0.75116193 -0.04980101 -0.6475313  -0.23203461
  0.6569071  -0.43467778 -0.50232804]",0.66589225
1238,767,"[ 0.0609769  -0.1250406  -0.72735906  0.08520687 -0.43017858 -0.4554782
  0.8538267  -0.7408126  -0.54130495]",0.76861983
1239,768,"[ 0.06183269  0.09922429 -0.7130381   0.28954518 -0.49352074 -0.45601976
  0.90715754 -0.92159116 -0.39022514]",0.6176123600000001
1240,769,"[ 0.03305348 -0.02660676 -0.63399655  0.24182624 -0.42587376 -0.2986189
  0.5818837  -0.70979124 -0.26653793]",0.34005746000000003
1241,77,"[ 1.8173773 -2.639928  -2.6378784 -2.1362965 -0.3609702  1.8928906
 -0.3266855 -1.3955246 -1.9616994]",0.07551330000000012
1242,770,"[ 0.10325862 -0.01209258 -0.65871584  0.38262653 -0.4838081  -0.48829758
  0.75565016 -0.9254966  -0.27401507]",0.37302362999999994
1243,771,"[ 0.1573644  -0.08121648 -0.61152184  0.11218897 -0.24212506 -0.47209436
  0.6585694  -0.8022304  -0.42074925]",0.501205
1244,772,"[ 0.13800427 -0.12429453 -0.5385073   0.1754744  -0.22744435 -0.49418938
  0.58455336 -0.67620367 -0.3399543 ]",0.40907896
1245,773,"[ 0.13021861 -0.07155155 -0.53876096  0.2869275  -0.35044783 -0.62791944
  0.77591777 -0.809114   -0.2928485 ]",0.48899026999999995
1246,774,"[ 0.11769073 -0.09160036 -0.47534263  0.14831817 -0.33943298 -0.61301833
  0.602105   -0.60994565 -0.1920407 ]",0.45378683
1247,775,"[ 0.07782639 -0.07210599 -0.42343885 -0.00560407 -0.0766847  -0.42723304
  0.22929908 -0.32742342 -0.21517642]",0.15147269
1248,776,"[ 0.0911405  -0.00927982 -0.2780403  -0.176615   -0.17924184 -0.42497575
  0.12304933 -0.18766852 -0.18222001]",0.03190883
1249,777,"[ 0.04781386  0.01466972 -0.2254588  -0.39771318 -0.21331446 -0.34988487
 -0.08495054 -0.11413407 -0.11258643]",0.03314414
1250,778,"[-0.08552732 -0.08786377 -0.34153295 -0.41048595 -0.11783882 -0.27490556
  0.02848671 -0.11126307 -0.28953752]",0.11401403
1251,779,"[-0.09356119 -0.06395183 -0.312328   -0.4559885  -0.02001604 -0.09342389
 -0.04443769 -0.0526877  -0.2900065 ]",0.024421650000000003
1252,78,"[ 1.8565687  -2.7974403  -2.7256584  -2.2444556  -0.29777458  1.9030935
 -0.14124185 -1.2840248  -2.1876183 ]",0.04652480000000003
1253,780,"[-0.09625363 -0.0347345  -0.32032815 -0.39595628 -0.11718925 -0.00615281
 -0.00961511 -0.04655262 -0.32491648]",0.0034622999999999998
1254,781,"[-0.139261   -0.10622488 -0.29687378 -0.35882652  0.02459892  0.02641354
 -0.09522717  0.06456859 -0.28858075]",0.038155049999999996
1255,782,"[-0.08982602 -0.08926835 -0.33734095 -0.32907325  0.05748083  0.10814082
 -0.3414524  -0.0183989  -0.17261305]",0.05065999
1256,783,"[-0.07699791 -0.21589229 -0.41061014 -0.30225158  0.0549948   0.08034787
 -0.2047271  -0.0642281  -0.24387127]",0.02535307
1257,784,"[-0.16768777 -0.12396194 -0.29531834 -0.24447957 -0.02310498  0.04926035
 -0.07402964 -0.1307173  -0.23196301]",0.07236533
1258,785,"[-0.16649075 -0.13177381 -0.2403231  -0.03447783 -0.07212067  0.06209023
 -0.11972509 -0.23650447 -0.0786851 ]",0.09656806000000001
1259,786,"[-0.20228805 -0.07897127 -0.24524847 -0.06930883 -0.22232465  0.07293496
 -0.17279287 -0.23658408 -0.0033984 ]",0.07633335999999999
1260,787,"[-0.14757165 -0.05347161 -0.20403504 -0.01421699 -0.19724749  0.02043037
 -0.1849414  -0.26494592  0.02628048]",0.005850109999999999
1261,788,"[-0.126701   -0.06281763 -0.14059362  0.09145567 -0.15978645 -0.17112057
 -0.07506333 -0.3118997  -0.0243234 ]",0.11577907
1262,789,"[-0.08131646  0.01330993  0.02194682  0.29994038 -0.12254914 -0.17924719
 -0.3116761  -0.24014461  0.14867163]",0.15126875
1263,79,"[ 1.6416984  -2.6755745  -2.4852316  -2.0280325  -0.26993215  1.722213
  0.0268174  -1.0627502  -2.0157146 ]",0.0805146000000001
1264,790,"[ 0.00225573  0.02356716  0.04318689  0.20845154 -0.05593657 -0.17090456
 -0.46898448 -0.2262403   0.10873792]",0.09971361999999999
1265,791,"[-0.03136933 -0.09144834 -0.1593075   0.03627513  0.04393813 -0.20351543
 -0.3018664  -0.15535653 -0.05492875]",0.007662999999999996
1266,792,"[ 0.1293417  -0.31056806 -0.2609496  -0.12618181  0.3457239  -0.34881532
 -0.3536283  -0.21105193 -0.14236179]",0.21638219999999997
1267,793,"[ 0.19620086 -0.28743795 -0.13822748 -0.04189169  0.34295255 -0.2531926
 -0.590568   -0.03966024  0.03679614]",0.14675169000000002
1268,794,"[ 0.09539384 -0.28981185 -0.28166202  0.06967765  0.3149946  -0.15504716
 -0.49837878 -0.01675723 -0.06375356]",0.21960076
1269,795,"[ 2.7132171e-01 -2.3976344e-01 -2.1916829e-01  1.3798732e-01
  1.6491693e-02 -2.5276840e-04 -6.1846495e-01  4.2370256e-02
  3.2153279e-02]",0.13333439
1270,796,"[ 0.18282296 -0.20272149 -0.23849052  0.07325824 -0.04025416  0.01336379
 -0.6685991  -0.10606632 -0.01316826]",0.10956472
1271,797,"[ 0.28569368 -0.1670195  -0.3188027  -0.03966647  0.20693307 -0.00560164
 -0.71726316 -0.204725    0.00189343]",0.07876061000000001
1272,798,"[ 0.0895801   0.03014416 -0.33419293 -0.23998389  0.01790345  0.06425439
 -0.47310814 -0.34830832 -0.06149021]",0.02532571
1273,799,"[ 0.02474802  0.0301922  -0.3097173  -0.21302752 -0.01373209 -0.00232844
 -0.43427438 -0.24063143  0.00660633]",0.00544418
1274,8,"[ 0.04888799  0.04808288 -0.56426066  0.03052099  0.04600778  0.1001813
 -0.0103265   0.07193089  0.04398659]",0.028250410000000004
1275,80,"[ 1.5888063  -2.7424917  -2.5752954  -2.1427689  -0.3319232   1.8045961
  0.08258966 -1.1835891  -2.1520422 ]",0.21578980000000003
1276,800,"[-0.08512649  0.01422862 -0.34997362 -0.29445738 -0.14779745  0.03688825
 -0.324984   -0.09465007 -0.00320041]",0.022659629999999997
1277,801,"[ 0.07047465  0.05121257 -0.25167266 -0.41552082 -0.0703466  -0.06185485
 -0.4273246  -0.09025387 -0.01591101]",0.01926208
1278,802,"[ 0.14956592 -0.04901911 -0.3886317  -0.52858424 -0.14177391 -0.20513861
 -0.46755445 -0.1506545   0.06340942]",0.0861565
1279,803,"[ 0.1387258  -0.24485528 -0.3872584  -0.4469065  -0.07215696 -0.18528588
 -0.5491534   0.02825197  0.13730064]",0.0014251600000000086
1280,804,"[ 0.13249952 -0.28781885 -0.19845286 -0.20997122 -0.19443956 -0.30951548
 -0.35570106  0.05958675  0.3072386 ]",0.17473907999999996
1281,805,"[ 0.09850443 -0.23211458 -0.12859255 -0.14263725 -0.06788526 -0.2546181
 -0.25641546 -0.03499651  0.22689727]",0.12839284
1282,806,"[ 0.04571731 -0.1741424  -0.24861553 -0.3362725  -0.09205995 -0.31058568
 -0.17188136 -0.08631133  0.16509703]",0.11937972000000001
1283,807,"[ 0.02799367 -0.08400436 -0.16802824 -0.26671922  0.01924376 -0.52576953
 -0.0588768  -0.19397971  0.2588498 ]",0.23085613000000002
1284,808,"[ 0.06139385 -0.06959126 -0.16508706 -0.46635473  0.12840956 -0.21685816
 -0.18347804 -0.04171546  0.02288568]",0.06701571
1285,809,"[ 0.06420042  0.17893115 -0.02982332 -0.23553267  0.17781837 -0.19847806
 -0.28473085 -0.0900088   0.05027299]",0.0011127800000000077
1286,81,"[ 1.5667503  -2.774725   -2.615661   -2.1902082  -0.28211036  1.8291081
  0.07587992 -1.2726963  -2.1808836 ]",0.2623578
1287,810,"[ 0.00660214  0.1196742  -0.09572922 -0.12085034  0.07547396 -0.22027965
 -0.24348573 -0.12349255  0.08520237]",0.034471829999999995
1288,811,"[ 0.21208481  0.14134866  0.00250663 -0.12772965  0.20756748 -0.2801212
 -0.29259595 -0.14456803  0.03558877]",0.004517330000000014
1289,812,"[ 0.20295064  0.06242349 -0.09058167 -0.11588056  0.12952444 -0.2765683
 -0.2320405  -0.21687797 -0.04096994]",0.0734262
1290,813,"[ 0.20022957 -0.09447435 -0.20278183 -0.09109648  0.0752452  -0.28550518
 -0.16940032 -0.18848202 -0.03771693]",0.12498437
1291,814,"[ 0.09445896 -0.09628658 -0.24028331 -0.05336875 -0.01074688 -0.2159927
 -0.14063501 -0.20591804 -0.00780874]",0.10226769999999999
1292,815,"[ 0.03104255 -0.08977462 -0.31846645 -0.13785066 -0.02625244 -0.15379448
 -0.21194455 -0.15125594 -0.03393456]",0.05729499
1293,816,"[ 0.00985995 -0.10879666 -0.3650207  -0.2087413  -0.03277342 -0.09955545
 -0.22469403 -0.10409737 -0.09216327]",0.04263337
1294,817,"[ 0.01459324 -0.12073096 -0.37763852 -0.22590643 -0.02319493 -0.09109332
 -0.24369186 -0.10648118 -0.10508975]",0.037788169999999996
1295,818,"[ 0.01286121 -0.09770358 -0.3848108  -0.23301129 -0.02944294 -0.11839895
 -0.26192653 -0.10439157 -0.11956103]",0.04230415
1296,819,"[ 0.00900541 -0.07615241 -0.38254482 -0.23230669 -0.04108349 -0.13612102
 -0.26066512 -0.09191752 -0.12104803]",0.0500889
1297,82,"[ 1.4726259 -2.6618433 -2.5061677 -2.0712376 -0.2269576  1.7372745
  0.1073229 -1.2450126 -2.0486586]",0.2646486000000001
1298,820,"[ 0.00585905 -0.08505893 -0.38438618 -0.22429043 -0.03294089 -0.13046499
 -0.24246027 -0.09412196 -0.12313682]",0.03879994
1299,821,"[ 0.01699375 -0.08365738 -0.36497408 -0.21121043 -0.02294359 -0.12239198
 -0.24040335 -0.1058009  -0.10028088]",0.03993734
1300,822,"[ 0.01499453 -0.07772974 -0.3722018  -0.21238367 -0.0289802  -0.14264353
 -0.24638398 -0.11284256 -0.1102619 ]",0.043974730000000004
1301,823,"[-0.19319177  0.17374593 -0.5954552  -0.21300958 -0.22222294 -0.42044014
 -0.15306535  0.02147521 -0.31019256]",0.15227072
1302,824,"[-0.25202984  0.33967116 -0.64502376 -0.26350433 -0.30011177 -0.4909153
 -0.23146842  0.16218092 -0.40100646]",0.17749024000000002
1303,825,"[-0.2802529   0.41487953 -0.73404264 -0.38552743 -0.33344325 -0.49362683
 -0.30925855  0.26368818 -0.50485003]",0.15119135
1304,826,"[-0.26833585  0.44180563 -0.73856676 -0.40979937 -0.33842176 -0.5265717
 -0.32065624  0.26175007 -0.5194509 ]",0.18005556
1305,827,"[-0.2850595   0.48153725 -0.78399664 -0.43377474 -0.3838939  -0.56528884
 -0.31035402  0.2744836  -0.5700433 ]",0.20705364999999998
1306,828,"[-0.2859805   0.47930494 -0.8023951  -0.45467168 -0.3892227  -0.5686778
 -0.3103538   0.27384177 -0.59409636]",0.20546317000000003
1307,829,"[-0.27839273  0.46917853 -0.79789704 -0.4581583  -0.3710999  -0.55351305
 -0.30867517  0.2526674  -0.5875962 ]",0.21651113
1308,83,"[ 1.6393498  -2.638799   -2.606312   -2.0994995  -0.22763097  1.7851893
  0.08481838 -1.2678561  -2.055424  ]",0.14583950000000012
1309,830,"[-0.2969698   0.4896976  -0.82351494 -0.445647   -0.4041325  -0.5838746
 -0.29476112  0.25253254 -0.6101376 ]",0.23716505999999998
1310,831,"[-0.30945733  0.5151642  -0.8149758  -0.41773728 -0.4035073  -0.619719
 -0.27756536  0.24955401 -0.6098093 ]",0.26561018999999997
1311,832,"[-0.29432115  0.48194054 -0.80777603 -0.4321689  -0.39685124 -0.5757914
 -0.2916409   0.25333285 -0.59568244]",0.22860768999999997
1312,833,"[ 0.15259467  0.09730848 -0.25362927 -0.30980402  0.03961182  0.22066453
 -0.7020189  -0.03284879 -0.00474718]",0.06806986000000001
1313,834,"[ 0.16824995  0.04573555 -0.39015993 -0.07850359 -0.49814987  0.4348591
 -0.6241496   0.00301412  0.07797468]",0.26660914999999996
1314,835,"[ 0.26265675 -0.74822867 -0.5889999  -0.19914317  0.13984233  0.4015233
  0.01505767  0.24470127 -0.27398068]",0.13886655000000003
1315,836,"[ 0.37448353 -0.5957283  -0.5274312  -0.17390917  0.0314258   0.37202787
 -0.25627497  0.10237972 -0.0261604 ]",0.002455660000000026
1316,837,"[ 0.05007967  0.05208228 -0.55918735  0.02723962  0.05269587  0.09851679
 -0.00353568  0.06653125  0.0388108 ]",0.03198554000000001
1317,838,"[ 0.05240875  0.05935057 -0.55649793  0.03209615  0.0514973   0.09842612
  0.0057983   0.06523826  0.03735849]",0.03318786
1318,839,"[ 0.05928684  0.07021364 -0.5648009   0.03694846  0.05186187  0.10156439
 -0.00793017  0.06087927  0.05262819]",0.03135075000000001
